variation_id,Rsh,Ra,Ca,Rb,Cb,resnorm,condition_number,pc1_sensitivity,pc2_sensitivity,pc3_sensitivity,pc1_rsh_component,pc1_ra_component,pc1_ca_component,pc1_rb_component,pc1_cb_component,pc2_rsh_component,pc2_ra_component,pc2_ca_component,pc2_rb_component,pc2_cb_component,pc3_rsh_component,pc3_ra_component,pc3_ca_component,pc3_rb_component,pc3_cb_component
variation_049,27.606666666666666,5763.65,2.02e-05,5763.65,2.02e-05,2.029047339294969,inf,1208220.3480633486,4.372159834264252,0.07451569335840075,-9.813931273204965e-07,1.6776086434375863e-09,0.7071067811862072,1.6776083556041462e-09,0.7071067811862073,-0.9965619565220369,0.058584412643850496,-6.917018045098913e-07,0.058584412664018946,-6.91703990067182e-07,0.08285087091881889,0.7046757169215656,5.551889062173665e-08,0.7046757177376444,5.612610789819705e-08
variation_050,20.7,5262.463333333333,2.913333333333333e-05,5262.463333333333,3.36e-05,3.6118017280130195,573841679.076247,595682.6679376476,528.7485898258095,2.772179828585978,-2.008752792841902e-06,4.844239606142974e-09,0.7993058879549816,4.594699243165973e-09,0.6009243691817332,-0.006228751534767251,0.0002912921489201778,-0.6009126820145754,0.00021913014738473118,0.7992903217099723,0.9988607527843917,-0.03668918607559706,-0.003747568773451467,-0.029869297438297488,0.00498808289222156
variation_051,24.153333333333332,5262.463333333333,2.02e-05,5262.463333333333,2.4666666666666665e-05,1.634007156786898,289521937.9174963,989572.1374614335,1377.0996889738026,3.1461310971362595,-1.1986551991644494e-06,2.395604992715243e-09,0.8305232224112312,2.4559553470352197e-09,0.5569840006986092,-0.002207994385072619,0.00015305664640032126,-0.5569826357677254,0.00010185211412917086,0.8305211823992464,0.9981861745585684,-0.047804073476786994,-0.0012327435065544524,-0.03652704629438778,0.001840302043614918
variation_052,24.153333333333332,4761.276666666667,2.913333333333333e-05,5262.463333333333,2.913333333333333e-05,1.2788009481195792,521669383.2543955,733246.5326267108,575.2884908037727,2.9102831778759346,-1.618462174022549e-06,3.681361369859213e-09,0.7071024277130739,3.2527680756151274e-09,0.707111134631366,-0.005447382269408215,0.00033736460318287587,-0.7071005762863598,0.0003048827645957362,0.7070918570267473,0.997846177705321,-0.0471410728509068,-0.003863532706589373,-0.045286353690563504,0.0038657694945599913
variation_053,27.606666666666666,4260.09,2.913333333333333e-05,5763.65,3.36e-05,1.4903021860922894,170689988.58390066,794004.135302656,3038.8343508184043,2.854825008166108,-1.479046315351999e-06,1.984056014466512e-09,0.7992907639145549,1.6553182653830027e-09,0.6009444855547803,-0.001016910707071104,0.00010467297928369293,-0.6009441717327445,5.804517336192675e-05,0.7992903440098506,0.9959458709950451,-0.07300301998058396,-0.0006138771899852998,-0.052548393008588275,0.0008189436160245363
variation_054,24.153333333333332,4761.276666666667,3.36e-05,4260.09,2.02e-05,1.2580922059302748,170200190.9224379,992392.0798883298,3396.5767825799835,3.192038714411074,-1.1747898790725473e-06,1.8780626174783413e-09,0.33992537006258994,7.454222128776752e-10,0.9404524138872903,0.0008636923569544949,-2.9979052569889667e-05,-0.940452058028072,-9.585124497637937e-05,0.33992524251675144,-0.9970483219781598,0.033610807698480454,-0.0008174321515964757,0.06902320254125803,0.0002942142374185056
variation_055,27.606666666666666,5262.463333333333,2.913333333333333e-05,4761.276666666667,2.4666666666666665e-05,1.1299676633449975,196214620.02454686,932387.6354062264,2087.6837583838783,3.009903427949939,-1.2613479074361103e-06,1.8022523709402341e-09,0.5826431424325815,1.5830331653985526e-09,0.8127281024885853,-0.001446919640709882,8.926019818847961e-05,0.8127272396368551,0.00013851325986569008,-0.5826425261019874,0.9963736658046871,-0.05173298643952416,0.0011837771719820725,-0.0675358963567673,-0.0008471008635356485
variation_056,27.606666666666666,4260.09,3.36e-05,4260.09,3.36e-05,1.7372226990501816,inf,726299.069008757,4.198782007842904,0.08089517510569877,-1.609466714272863e-06,1.8426078525673205e-09,0.7071067811856319,1.8426075550711351e-09,0.7071067811856319,-0.9935433255566415,0.08022362568637681,-1.1309257636433887e-06,0.08022362570355437,-1.1309257636433887e-06,0.1134533394804203,0.702541222760614,1.272865448621298e-07,0.7025412230486761,1.272865447511075e-07
variation_057,20.7,4260.09,3.36e-05,5763.65,3.36e-05,3.755672854465662,270374554.08072335,545026.7152788509,1131.1432348283445,2.7580658089394707,-2.1913127788783415e-06,6.312967278613516e-09,0.7070966164300889,4.4926218753706025e-09,0.7071169457934936,-0.0028912884574266093,0.00014522546745390243,-0.7071139831353868,0.00010753501595815897,0.7070936448952492,0.9987303418866057,-0.037869032916323674,-0.002046749420342065,-0.03309455747816725,0.0020497861304762696
variation_058,27.606666666666666,4260.09,2.02e-05,4260.09,2.02e-05,2.015760090109685,inf,1207200.0116597337,4.383940835597886,0.1267923691365907,-9.656908849004986e-07,1.0558753496377967e-09,0.7071067811862178,1.0558753805107387e-09,0.7071067811862178,-0.994278285898888,0.07553373481378481,-6.790523098633961e-07,0.07553373480855134,-6.790523098633961e-07,0.10682083218659831,0.7030609184391554,7.189240519995353e-08,0.7030609182527815,7.189240531097583e-08
variation_059,27.606666666666666,5262.463333333333,2.4666666666666665e-05,4761.276666666667,2.02e-05,1.6697872112279255,163263695.31826684,1130823.2528109339,2798.096920366347,3.19564607753666,-1.0382951382417547e-06,1.451882767087173e-09,0.5569923344495152,1.1659322820517427e-09,0.8305176333849882,-0.00104542439210949,6.304212345650993e-05,0.8305171726771589,0.0001053826767680626,-0.5569920267798817,0.9966143938136858,-0.04893681657046813,0.000874224660386275,-0.0660593026376629,-0.0005850586272208126
variation_060,24.153333333333332,4260.09,2.913333333333333e-05,4260.09,3.36e-05,1.4795214517754183,266714055.2247679,694612.8959912776,864.4164695796443,3.0093571981337313,-1.6929219119693812e-06,3.1812380847220356e-09,0.7993026764320459,3.499288060847292e-09,0.6009286408931613,-0.0034791534063717713,0.00027878407499805504,-0.6009249721592876,0.0002088638452366356,0.7992977867993055,0.9971285815242867,-0.05843479412957586,-0.0020992019030246184,-0.048039027431392003,0.0027949842959466183
variation_061,31.06,4260.09,3.36e-05,4260.09,3.36e-05,3.7415872798521446,inf,816894.0678261648,4.170617947452172,0.10149129589582961,-1.420736585520395e-06,-3.2604470417771445e-10,0.7071067811858339,-3.260445723979731e-10,0.7071067811858338,-0.9897751677080416,0.10085910317793272,-9.942979449155519e-07,0.10085910317211691,-9.942900031710676e-07,0.14263631159876275,0.6998767328338935,1.4458547223679964e-07,0.6998767330403368,1.4264838519047763e-07
variation_062,20.7,4260.09,2.02e-05,5763.65,2.4666666666666665e-05,3.779605990820997,159769410.9378377,847798.9153513269,2752.584224695976,3.2166696741060665,-1.3996277893781206e-06,3.7876607222287145e-09,0.8305180877854041,2.5624398479192826e-09,0.5569916569027914,-0.0011061554742961247,7.014351406960894e-05,-0.5569913157361042,3.395530891926195e-05,0.8305175762989934,0.998850147316784,-0.03942067845051089,-0.0006163057655742905,-0.027261041345667956,0.000921470397528767
variation_063,27.606666666666666,5262.463333333333,2.4666666666666665e-05,5262.463333333333,3.36e-05,1.219324946900929,253478836.41041896,916885.1287050431,1987.7259852837883,2.8829817037426184,-1.2846131016351522e-06,1.2154083827007793e-09,0.88028707904283,2.0697344642062912e-09,0.4744414173199811,-0.0015644070918023538,0.00015169782717401443,-0.47444083148642296,8.154076426507811e-05,0.8802859878401993,0.996427279802558,-0.07090562165152232,-0.0007453188766581684,-0.04585404629459992,0.0013855762956482642
variation_064,20.7,5262.463333333333,3.36e-05,4761.276666666667,2.4666666666666665e-05,3.4848145683022613,252316249.7064439,687550.1649428682,1600.3027146053066,2.9473363368330214,-1.7290859785216656e-06,3.487245137542604e-09,0.4744390082555256,4.173085335080881e-09,0.8802883774323751,-0.001990954630313064,5.8476474273662275e-05,0.8802866231942647,0.00012069121608940718,-0.47443806670526634,0.9987336758644516,-0.02660473558869578,0.0017571188383577374,-0.04265269215515713,-0.0009450522956105825
variation_065,27.606666666666666,5763.65,3.36e-05,4761.276666666667,3.36e-05,1.746310094891416,342269989.012475,726728.6407028324,1170.2104379243058,2.686732632574467,-1.627879542022069e-06,2.327456095271905e-09,0.707116411893092,3.0328333536708373e-09,0.7070971503469585,-0.002732380835962758,0.00017994134964617524,0.7070944795014416,0.00021725772717424172,-0.7071137472668335,0.9963883444959075,-0.05730655243464579,0.0019431433907725571,-0.06259938573203841,-0.0019409019795505384
variation_066,24.153333333333332,4761.276666666667,2.913333333333333e-05,4761.276666666667,2.02e-05,1.4105838115380085,178092751.93366423,979387.2899805878,2299.737003043653,3.176503301197734,-1.2014526256828465e-06,2.3194517315129894e-09,0.4332964978201332,1.8208290345528367e-09,0.9012514327175098,-0.0012937391616270665,5.428906264867345e-05,0.9012506705329477,0.00011484388722927892,-0.43329613310814696,0.9976693742512197,-0.03561900460084778,0.0011715522800134603,-0.05818434415093707,-0.0005619193939769316
variation_067,31.06,5262.463333333333,3.36e-05,4260.09,2.02e-05,3.4244369368237053,166521119.86041763,1275686.0336170127,6107.047383167911,3.157597158512987,-8.996350003690836e-07,1.8343479552098396e-10,0.33993310633730034,-3.725351951750522e-09,0.9404496175846236,0.0004673935256368789,-2.4005192173952812e-05,-0.940449511037739,-8.515403696750114e-05,0.3399330682718452,0.992296244664872,-0.05246778101172088,0.0004466492108617634,-0.11222775737383818,-0.00016049616577021265
variation_068,24.153333333333332,4260.09,2.4666666666666665e-05,5763.65,2.913333333333333e-05,1.144683415757002,161409281.6855227,815796.1523999459,2892.5153569826384,3.0287315337176817,-1.4471846000188125e-06,3.1889712831827353e-09,0.8127243899395831,2.322528302275544e-09,0.5826483210267055,-0.0010601637733233485,8.693564470088309e-05,-0.5826479920363525,4.5508956664963046e-05,0.8127239284036791,0.9977418409551007,-0.05475793615903348,-0.0006189389814263527,-0.03888000126295694,0.0008658241505767866
variation_069,24.153333333333332,5262.463333333333,2.02e-05,4761.276666666667,2.4666666666666665e-05,1.6353973235986559,482903147.50637895,989476.9290919281,718.6979065206816,3.189066567216147,-1.196932432977848e-06,2.274271671840456e-09,0.8305255706849645,2.6745210794348733e-09,0.5569804991532303,-0.004168974887978738,0.0002901374823110517,-0.5569756268065773,0.0002141307919564497,0.8305182964631478,0.9980645672519013,-0.04864039453498658,-0.0023290260234144723,-0.038519236594622995,0.0034750058568866994
variation_070,20.7,4260.09,2.4666666666666665e-05,5763.65,2.02e-05,3.778100538688828,512145819.54458183,847914.8545835831,555.4051283071275,3.1944893618422094,-1.4071286590433297e-06,3.936799285195012e-09,0.5569720155014869,2.999552184897252e-09,0.8305312600656469,-0.005520035176488374,0.00023382982300118843,-0.8305185607763063,0.0002566059105772445,0.5569634897322475,0.998947096194836,-0.02945220524707261,-0.004592144798281294,-0.03473736475380123,0.0030812831907169945
variation_071,20.7,4260.09,2.913333333333333e-05,4260.09,2.4666666666666665e-05,3.4661733069477654,250772349.49079987,699009.7205652364,874.5960733287992,3.1680385914743576,-1.6931356147015832e-06,4.1587680885440414e-09,0.582635929303033,4.2553263792048785e-09,0.8127332735174101,-0.003431522025761397,0.0001494746970533889,0.8127284580179629,0.00020996226002306908,-0.5826324842964861,0.9985342966413985,-0.03374291319867084,0.0027971224799901184,-0.04217627060992097,-0.0020031332969483776
variation_072,27.606666666666666,4260.09,2.913333333333333e-05,5262.463333333333,2.913333333333333e-05,1.277963594602048,198503039.03197995,837794.4825817472,1650.8034714804846,2.972409800388772,-1.4027911518755976e-06,2.3386513869391217e-09,0.7070937302301139,1.660532013871232e-09,0.7071198319007146,-0.0018253440709798045,0.00016593094556385395,-0.7071186396304984,0.00013377004375418844,0.7070925343819094,0.9960196943996537,-0.0655096582857975,-0.0012980146403434752,-0.06041422303970155,0.0012999429991962619
variation_073,31.06,5262.463333333333,3.36e-05,4761.276666666667,3.36e-05,3.75152797973556,471747170.22761357,817333.1520888816,799.2594454947805,2.744660762423656,-1.4351063804224724e-06,8.023856125513699e-10,0.7071135444453289,1.0399497590443095e-09,0.7071000178616208,-0.003874320163455963,0.0003541760705645939,0.7070946085558997,0.0003911494026942209,-0.7071081429002963,0.9938464956179611,-0.07651736755549543,0.002764991490181236,-0.0799934754437502,-0.0027630271016807102
variation_074,27.606666666666666,4761.276666666667,3.36e-05,4260.09,2.913333333333333e-05,1.486716137786262,169522038.99685532,793835.4185466653,1885.876046133609,2.954296564877413,-1.4739241246310618e-06,1.812664598340154e-09,0.600937258807,1.457546911262805e-09,0.7992961972731737,-0.00158962215184361,0.00011076591933931086,0.7992951701562342,0.00016541609901023164,-0.6009364895184486,0.9954652934695625,-0.058767140313430125,0.0012807913959249559,-0.07478441393054129,-0.0009611053040829215
variation_075,31.06,5763.65,2.913333333333333e-05,5262.463333333333,2.4666666666666665e-05,3.3547060762088368,237107872.5261941,1049104.1578150336,2306.165521423558,2.9068865956031695,-1.120394666650408e-06,1.0583890219700207e-09,0.5826431506994122,5.565077968181875e-10,0.8127280965623168,-0.0013282827511615896,9.40482695617253e-05,0.8127273667002569,0.00014410268451935248,-0.5826426292940968,0.995016018532223,-0.060500064063972576,0.0010887091236336506,-0.07925321945859663,-0.0007791215757021883
variation_076,27.606666666666666,5763.65,3.36e-05,4260.09,2.913333333333333e-05,1.4903021860922894,170689988.78268102,794004.1353026557,3038.8343508183725,2.85482500817058,-1.4790463153520025e-06,1.6553184186494416e-09,0.6009444855547803,1.984055756209681e-09,0.7992907639145551,0.0010169107070711367,-5.804517335640253e-05,-0.7992903440098503,-0.0001046729792801643,0.6009441717327442,-0.9959458709934613,0.052548393008156655,-0.0008189436160246505,0.07300302000249931,0.0006138771899853883
variation_077,31.06,4761.276666666667,2.4666666666666665e-05,5262.463333333333,2.4666666666666665e-05,3.485396539183904,364403957.2093203,1113023.4961764053,1101.241068000536,3.089871491700304,-1.0518969661590254e-06,7.062722213431905e-10,0.7070998571772907,5.234703049106018e-10,0.707113705127222,-0.002656203474731085,0.000276551997232334,-0.707111163584248,0.0002493543792699684,0.7070973117322805,0.9946059873907375,-0.0746094600201703,-0.001894660381471737,-0.07200814799416076,0.0018961029730095575
variation_078,24.153333333333332,4761.276666666667,2.02e-05,5763.65,2.913333333333333e-05,1.4082941438772971,206495304.76233324,979528.2227605353,3227.3167117667826,3.0968515064573507,-1.2033527564234529e-06,1.9815122050033285e-09,0.9012506076598967,1.9226507164971044e-09,0.43329821392571943,-0.000947312514233731,8.315934896956839e-05,-0.4332980188072113,3.236985407903482e-05,0.9012501991863641,0.9978583331126608,-0.056909671304092135,-0.00041101030658846063,-0.03223556782241035,0.0008576639066221794
variation_079,31.06,4260.09,2.02e-05,4260.09,2.4666666666666665e-05,3.7711566476508063,139682801.83881503,1271437.1736561514,2697.6329685165088,3.332040086854532,-9.087386498339011e-07,-1.2138751972050482e-09,0.83051604427736,1.0302010053591627e-10,0.5569947039219137,-0.0010077991845523927,0.00014641920281647597,-0.5569944132378358,9.691359333746126e-05,0.8305156092041948,0.9932211477420181,-0.09206775608525415,-0.0005681229478171181,-0.07095235628526526,0.0008487292499392895
variation_080,24.153333333333332,4260.09,3.36e-05,4761.276666666667,2.02e-05,1.2560504137961561,185202746.3999723,992548.3081969651,2153.7827864215265,3.1713248255454127,-1.1808403639388593e-06,2.406453999718761e-09,0.3399221190374354,1.1399843688831559e-09,0.9404535889599791,-0.0013712605574673102,5.391337332230917e-05,0.9404526941486894,0.00013602627049197339,-0.3399217973345586,0.9972953619560041,-0.03415886000247522,0.0012965758581946981,-0.06506330566140478,-0.0004673883064292287
variation_081,27.606666666666666,4260.09,3.36e-05,4761.276666666667,2.02e-05,1.2430468312156713,162534827.24904877,1134264.2268050106,2776.2263992334415,3.1716961038614606,-1.0253877669712167e-06,1.6086117465385097e-09,0.33992548960445806,-6.902153224383026e-10,0.940452370679195,-0.0010406565631458449,5.342392597017051e-05,0.9404518511808474,0.0001348818997788019,-0.3399253029669778,0.9954120776630024,-0.04449817865161027,0.0009875248327935388,-0.08469714222820722,-0.00035585445497219475
variation_082,27.606666666666666,5763.65,3.36e-05,5763.65,2.4666666666666665e-05,1.2233166307360057,341095689.1462108,917100.247380062,1824.566606075141,2.775032476143584,-1.2906797010981943e-06,2.157145707854425e-09,0.47443929237127425,1.5647403881128358e-09,0.8802882243064366,-0.0017558467215818719,8.319124788398521e-05,0.8802868527619052,0.00015415421810203444,-0.474438555739859,0.9968916409846751,-0.04248119444168875,0.0015535713095859026,-0.06632715903464957,-0.000835849428884331
variation_083,20.7,5763.65,2.02e-05,5262.463333333333,2.913333333333333e-05,3.6190947617650258,368384466.59594524,839626.953013996,1121.1446244716528,3.027638812506982,-1.4229017756469643e-06,3.1353805842232365e-09,0.9012549856532367,3.0467305935518716e-09,0.4332891076788795,-0.002850473870516621,0.00015092498848144284,-0.4332873447663742,7.89396153158487e-05,0.9012513093772481,0.9990122537869892,-0.03760641387108325,-0.0012358460104270493,-0.023497281690015772,0.0025738797593630684
variation_084,31.06,4761.276666666667,2.913333333333333e-05,4761.276666666667,2.02e-05,3.5655072230790927,139324719.50900126,1259038.4906578334,3707.635620015359,3.1786482647129177,-9.213167695681292e-07,6.257416374573131e-10,0.43330431244370876,-1.4567706224901092e-09,0.9012476756235414,-0.0007697174935056282,5.337409669145766e-05,0.9012474012962894,0.00011303690057554347,-0.4333041813386174,0.993701027967113,-0.05855941664155283,0.0007022835972620744,-0.0955429495966328,-0.000336630105772358
variation_085,24.153333333333332,5262.463333333333,2.02e-05,5262.463333333333,3.36e-05,1.250808901870508,278355003.3668715,992886.7480118219,2394.948763109127,3.02318817031237,-1.1879360000748612e-06,1.5638929063160138e-09,0.9404542040989378,2.1298346516503913e-09,0.339920417143811,-0.001295177611760424,0.00011410670663630017,-0.3399201309912956,4.067606800240914e-05,0.9404534078767174,0.9977732813418962,-0.059755830741552024,-0.00044088949880102704,-0.02959778549896365,0.001223291714794191
variation_086,20.7,5262.463333333333,2.4666666666666665e-05,4761.276666666667,2.4666666666666665e-05,3.5588747851921165,541369134.3708555,741970.4968508773,509.2407733002375,3.091067659307194,-1.6082226750535468e-06,3.677280370396092e-09,0.7071101126136938,4.121250170079424e-09,0.7071034497418764,-0.006122520902541675,0.000255346213257915,0.707090138286068,0.0002831034926838832,-0.7070968149603781,0.9989028337304905,-0.03223256492716999,0.004338232407248583,-0.03341510673327651,-0.004336001037366692
variation_087,27.606666666666666,5763.65,3.36e-05,4761.276666666667,2.4666666666666665e-05,1.2177152790364536,212860518.49323675,916785.4316975849,3252.5985604300963,2.901107291914748,-1.2801551537112882e-06,1.611518470247705e-09,0.47444784693745545,9.844600299060375e-10,0.8802836136920724,0.0009513936092415294,-4.5129095791773576e-05,-0.8802832092533218,-0.00010190574052607114,0.4744476303402282,-0.9962032030456192,0.04469430645097991,-0.0008433988512624361,0.07470395286705417,0.00045311911144721965
variation_088,31.06,4260.09,2.4666666666666665e-05,4260.09,3.36e-05,3.3738407926341147,121409898.22654554,1030621.4468730548,3026.210428905634,3.1131816491487796,-1.1194449576608347e-06,-2.4669815994621876e-09,0.8802810226693847,2.5516298653161355e-10,0.47445265425212774,-0.0009365588428193955,0.00014538144506753145,-0.47445244065951975,7.737430596987981e-05,0.8802806241689128,0.99215699325291,-0.10436378995713161,-0.00044961438530422134,-0.06878806682156229,0.0008365374976350774
variation_089,24.153333333333332,4260.09,2.913333333333333e-05,5763.65,3.36e-05,1.4749493609940054,194462995.58281308,694830.2260957061,2357.8415580417814,2.854156718772958,-1.701648518172382e-06,3.877018139981738e-09,0.7992947108409502,2.795704280044646e-09,0.6009392358789587,-0.0013370193616997104,0.00010543453294635149,-0.6009386962053728,5.8471790156793026e-05,0.7992939892472746,0.9976113802361478,-0.05606642824702283,-0.0008051611824562585,-0.04032726647849924,0.0010737508054512405
variation_090,31.06,4260.09,2.02e-05,4761.276666666667,2.913333333333333e-05,3.5604843170190232,106460301.59000266,1258691.1720582861,5111.129830263222,3.2382690161192187,-9.155778514035966e-07,-2.3564662080476032e-09,0.9012440920773973,1.9003393853429087e-10,0.4333117659315864,-0.0005461222325989563,9.035493031001966e-05,-0.4333116996866642,3.778140871882581e-05,0.9012439531412753,0.9929059387421643,-0.10223756485611904,-0.00023913996276801869,-0.06070395761856936,0.0004994840873093964
variation_091,20.7,5763.65,2.02e-05,5763.65,3.36e-05,3.5196833131750136,441448218.87227213,851083.2058039557,1637.9395715308574,2.9237272295013845,-1.4013939345681472e-06,2.9476188675919614e-09,0.9404556074201891,2.546791580091678e-09,0.3399165345639411,-0.0019934768940060824,0.00011666197592697408,-0.339915859174226,4.1893245367903025e-05,0.9404537305825632,0.9989473800500961,-0.04118756569728428,-0.000677506550927832,-0.020092988703686972,0.0018785933055019866
variation_092,20.7,4761.276666666667,2.913333333333333e-05,5763.65,3.36e-05,3.612363718052019,303585388.90651715,595654.3478647614,1247.0553722453185,2.7847711359417016,-2.0056744415829277e-06,5.259834405815306e-09,0.7993016697668083,4.051875032250706e-09,0.6009299798678455,-0.002632877144071701,0.0001359821196391982,-0.6009278935476398,8.454351780096983e-05,0.7992988859466756,0.9988348551301505,-0.03857636247402116,-0.0015833546812494864,-0.028876287770697076,0.002109366715708301
variation_093,27.606666666666666,5262.463333333333,2.4666666666666665e-05,5763.65,2.913333333333333e-05,1.1345648047880255,265967424.3743773,932628.8480454851,1843.7380901555357,2.905253987276047,-1.2678190075842033e-06,1.894565961179984e-09,0.8127301372754974,1.977898401906357e-09,0.5826403041006896,-0.001691403689759167,0.00014504310718502063,-0.5826394636819248,9.467025563172449e-05,0.8127289612866256,0.9968728312362207,-0.06280646545929311,-0.000989323532187561,-0.047927205646994014,0.0013821857371803528
variation_094,20.7,5763.65,3.36e-05,5262.463333333333,2.02e-05,3.521482746335877,388281077.7334311,850967.2543383228,2025.2573066053865,2.984342768305238,-1.3963957519554216e-06,2.430865171266404e-09,0.3399177212674198,2.9582412388683785e-09,0.9404551784994407,0.0015855779956004115,-3.327233629145097e-05,-0.9404539901467949,-0.00010208362618549764,0.3399172941044296,-0.998830006541204,0.020703130982942484,-0.0014947372471749481,0.043674636616809114,0.0005387739352523063
variation_095,27.606666666666666,4260.09,3.36e-05,4260.09,2.913333333333333e-05,1.48432014538187,234191405.6348446,793721.0642787996,1113.7114429737958,3.0104495804992126,-1.470558991108612e-06,1.8889149540541757e-09,0.6009310001181926,1.1009820317636678e-09,0.7993009027236154,-0.0026427005996104737,0.00020715336077258267,0.7992980615662341,0.000276535539878503,-0.6009288689400618,0.9951347635410109,-0.06255377201378377,0.0021300949485878184,-0.0760705719401798,-0.0015996184630342146
variation_096,27.606666666666666,4761.276666666667,2.4666666666666665e-05,4761.276666666667,2.02e-05,1.6679228585939303,200010617.90050614,1130699.6066622671,1947.8858064934564,3.2365155069317897,-1.0366289264277407e-06,1.5589098373322613e-09,0.5569883031308894,9.993147489037878e-10,0.8305203370022304,-0.0014790618207985936,9.941921894535228e-05,0.8305194142929893,0.0001497918976746888,-0.5569876861626001,0.9964099300406694,-0.05153697850341955,0.001237166749524596,-0.06714889598948232,-0.0008284617763735505
variation_097,27.606666666666666,4260.09,2.02e-05,5763.65,2.02e-05,2.0225254163719075,137006998.86024868,1207707.842139993,3303.026940396978,3.283156507216302,-9.734904045151117e-07,1.7930396801686444e-09,0.707089119351766,1.105398602935409e-09,0.7071244425795197,-0.0008712949979528568,8.215817280114202e-05,-0.7071241711234793,5.97247733844847e-05,0.7070888467094818,0.9968054691936122,-0.05911324599208089,-0.0006191619295519578,-0.053700208080248515,0.0006205035252555926
variation_098,24.153333333333332,5262.463333333333,2.913333333333333e-05,4260.09,2.02e-05,1.4122298163350882,150994238.89088103,979255.0564120932,3678.910035261738,3.196432993628322,-1.1963680579693711e-06,1.8474940642388853e-09,0.4333018423799448,1.6536657584040413e-09,0.901248863183036,0.0008034732452887866,-3.017096944732683e-05,-0.9012485685757655,-7.98306292271438e-05,0.4333017018056365,-0.9974822085077956,0.035124286799500276,-0.0007282107552884361,0.061602566876541774,0.00034878439478144965
variation_099,20.7,4260.09,3.36e-05,5262.463333333333,2.02e-05,3.524085678277017,289469051.55373144,850818.7889713655,1142.2262409206728,3.115791584863979,-1.3943968469477495e-06,3.303954227508541e-09,0.3399166970937455,2.8316406353686446e-09,0.940455548675712,-0.0027001344838754452,7.804958087501291e-05,0.9404521015351024,0.00017674094142875542,-0.33991545516919663,0.9986857680811811,-0.02434835969993486,0.0025457717913880675,-0.04501743133951553,-0.0009186585882708337
